Client,Project,User,2016-09-05,2016-09-06,2016-09-07,2016-09-08,2016-09-09,2016-09-10,2016-09-11,Total
,sprint-3,Frickeursu,00:08:52,,,,,,,00:08:52
,sprint-4,Frickeursu,,04:25:30,06:21:27,06:35:16,04:18:46,03:57:46,02:20:18,27:59:03
Total:,,,00:08:52,04:25:30,06:21:27,06:35:16,04:18:46,03:57:46,02:20:18,28:07:55
