Client,Project,User,2016-09-26,2016-09-27,2016-09-28,2016-09-29,2016-09-30,2016-10-01,2016-10-02,Total
,sprint-7,Frickeursu,,,01:41:35,01:04:33,16:54:58,01:13:20,02:26:31,23:20:57
Total:,,,,,01:41:35,01:04:33,16:54:58,01:13:20,02:26:31,23:20:57
