Client,Project,User,2016-09-12,2016-09-13,2016-09-14,2016-09-15,2016-09-16,2016-09-17,2016-09-18,Total
,,Jazzgwwt,00:28:07,,02:56:44,01:37:33,,,,05:02:24
Total:,,,00:28:07,,02:56:44,01:37:33,,,,05:02:24
